day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;39900;COCONUTS;7940;108;7935;322;7933;1061;7941;4302;7942;1820;7943;3553;7940.5;0.0
2;39900;BERRIES;3847;217;3846;2668;3845;4104;3848;596;3849;2434;3850;3779;3847.5;0.0
2;39900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;39900;PINA_COLADAS;14886;9;14885;189;14884;188;14887;336;14888;638;14889;339;14886.5;0.0
2;40000;BERRIES;3847;217;3846;2668;3845;4123;3848;596;3849;2434;3850;3779;3847.5;0.0
2;40000;PEARLS;9998;212;9996;423;9995;10130;10002;272;10004;423;10005;10130;10000.0;0.0
2;40000;BANANAS;4816;241;4815;1068;4814;1153;4817;971;4818;1326;4819;1798;4816.5;0.0
2;40000;DIVING_GEAR;99122;23;99121;58;99120;14;99134;4;99139;31;99140;29;99128.0;0.0
2;40000;COCONUTS;7940;108;7939;183;7935;322;7941;4302;7942;2003;7943;3553;7940.5;0.0
2;40000;PINA_COLADAS;14885;112;14884;188;14883;205;14887;336;14888;638;14889;339;14886.0;0.0
2;40000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;40100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;40100;PINA_COLADAS;14884;178;14883;205;14882;86;14887;336;14888;638;14889;339;14885.5;0.0
2;40100;PEARLS;9998;212;9996;424;9995;10152;10002;272;10004;424;10005;10152;10000.0;0.0
2;40100;BANANAS;4816;241;4815;1069;4814;1175;4817;971;4818;1326;4819;1798;4816.5;0.0
2;40100;COCONUTS;7940;108;7939;371;7935;322;7941;4302;7942;2191;7943;3553;7940.5;0.0
2;40100;DIVING_GEAR;99122;6;99121;58;99120;14;99134;4;99139;31;99140;29;99128.0;0.0
2;40100;BERRIES;3847;217;3846;2679;3845;4174;3848;596;3849;2434;3850;3779;3847.5;0.0
2;40200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;40200;BERRIES;3847;217;3846;2692;3845;4233;3848;596;3849;2434;3850;3779;3847.5;0.0
2;40200;PEARLS;9998;212;9996;426;9995;10173;10002;272;10004;426;10005;10173;10000.0;0.0
2;40200;BANANAS;4816;241;4815;1069;4814;1198;4817;968;4818;1326;4819;1798;4816.5;0.0
2;40200;COCONUTS;7939;371;7938;63;7937;131;7940;86;7941;4302;7942;2191;7939.5;0.0
2;40200;DIVING_GEAR;99121;42;99120;14;99119;53;99134;4;99139;31;99140;29;99127.5;0.0
2;40200;PINA_COLADAS;14884;87;14883;205;14882;86;14887;336;14888;638;14889;339;14885.5;0.0
2;40300;PEARLS;9998;212;9996;426;9995;10195;10002;276;10004;426;10005;10195;10000.0;0.0
2;40300;BANANAS;4816;237;4815;1069;4814;1220;4817;968;4818;1326;4819;1802;4816.5;0.0
2;40300;COCONUTS;7939;371;7938;63;7937;314;7940;269;7941;4302;7942;2191;7939.5;0.0
2;40300;DIVING_GEAR;99121;19;99120;14;99119;53;99134;4;99139;31;99140;29;99127.5;0.0
2;40300;BERRIES;3847;230;3846;2744;3845;4233;3848;592;3849;2434;3850;3779;3847.5;0.0
2;40300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40300;PINA_COLADAS;14883;189;14882;86;14880;181;14887;336;14888;638;14889;339;14885.0;0.0
2;40400;BERRIES;3847;290;3846;2744;3845;4233;3848;581;3849;2434;3850;3779;3847.5;0.0
2;40400;PEARLS;9998;212;9996;426;9995;10222;10002;276;10004;426;10005;10222;10000.0;0.0
2;40400;BANANAS;4816;237;4815;1096;4814;1220;4817;968;4818;1326;4819;1802;4816.5;0.0
2;40400;COCONUTS;7939;371;7938;63;7937;495;7940;450;7941;4302;7942;2191;7939.5;0.0
2;40400;DIVING_GEAR;99121;1;99120;14;99119;53;99134;4;99139;31;99140;29;99127.5;0.0
2;40400;PINA_COLADAS;14883;89;14882;86;14880;181;14887;336;14888;638;14889;339;14885.0;0.0
2;40400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;40500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40500;PINA_COLADAS;14882;81;14880;181;14879;126;14887;336;14888;638;14889;339;14884.5;0.0
2;40500;PEARLS;9998;208;9996;426;9995;10248;10002;276;10004;426;10005;10248;10000.0;0.0
2;40500;BANANAS;4816;237;4815;1096;4814;1246;4817;968;4818;1326;4819;1802;4816.5;0.0
2;40500;COCONUTS;7939;371;7938;229;7937;495;7940;506;7941;4412;7942;2191;7939.5;0.0
2;40500;DIVING_GEAR;99119;43;99116;28;99115;39;99134;4;99139;31;99140;29;99126.5;0.0
2;40500;BERRIES;3847;334;3846;2744;3845;4233;3848;562;3849;2434;3850;3779;3847.5;0.0
2;40600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40600;BERRIES;3847;380;3846;2744;3845;4233;3848;547;3849;2434;3850;3779;3847.5;0.0
2;40600;PEARLS;9998;215;9996;428;9995;10268;10002;276;10004;428;10005;10268;10000.0;0.0
2;40600;BANANAS;4816;236;4815;1103;4814;1268;4817;968;4818;1326;4819;1802;4816.5;0.0
2;40600;COCONUTS;7939;371;7938;229;7937;651;7940;662;7941;4412;7942;2191;7939.5;0.0
2;40600;DIVING_GEAR;99119;22;99116;28;99115;39;99134;4;99139;31;99140;29;99126.5;0.0
2;40600;PINA_COLADAS;14880;156;14879;126;14878;129;14887;336;14888;638;14889;339;14883.5;0.0
2;40700;PEARLS;9998;215;9996;430;9995;10295;10002;284;10004;430;10005;10295;10000.0;0.0
2;40700;COCONUTS;7939;371;7938;290;7937;792;7940;864;7941;4412;7942;2191;7939.5;0.0
2;40700;DIVING_GEAR;99119;0;99116;28;99115;39;99134;4;99139;31;99140;29;99126.5;0.0
2;40700;BERRIES;3847;440;3846;2744;3845;4233;3848;533;3849;2434;3850;3779;3847.5;0.0
2;40700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40700;PINA_COLADAS;14880;58;14879;126;14878;129;14887;336;14888;638;14889;339;14883.5;0.0
2;40700;BANANAS;4816;235;4815;1105;4814;1295;4817;964;4818;1326;4819;1810;4816.5;0.0
2;40800;BERRIES;3847;440;3846;2744;3845;4233;3848;472;3849;2434;3850;3779;3847.5;0.0
2;40800;PEARLS;9998;215;9996;432;9995;10322;10002;281;10004;432;10005;10322;10000.0;0.0
2;40800;COCONUTS;7939;371;7938;370;7937;901;7940;1053;7941;4412;7942;2191;7939.5;0.0
2;40800;DIVING_GEAR;99116;8;99115;39;99114;27;99134;4;99139;31;99140;29;99125.0;0.0
2;40800;PINA_COLADAS;14879;126;14878;129;14877;273;14880;51;14887;336;14888;638;14879.5;0.0
2;40800;BANANAS;4816;234;4815;1105;4814;1324;4817;964;4818;1326;4819;1818;4816.5;0.0
2;40800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;40900;PINA_COLADAS;14879;35;14878;129;14877;273;14880;51;14887;336;14888;638;14879.5;0.0
2;40900;BANANAS;4816;231;4815;1111;4814;1345;4817;964;4818;1326;4819;1818;4816.5;0.0
2;40900;DIVING_GEAR;99115;27;99114;27;99113;10;99134;4;99139;31;99140;29;99124.5;0.0
2;40900;PEARLS;9998;221;9996;432;9995;10343;10002;281;10004;432;10005;10343;10000.0;0.0
2;40900;COCONUTS;7939;167;7938;370;7937;957;7940;1053;7941;4412;7942;2191;7939.5;0.0
2;40900;BERRIES;3847;488;3846;2744;3845;4233;3848;460;3849;2434;3850;3779;3847.5;0.0
2;41000;BANANAS;4816;231;4815;1119;4814;1370;4817;961;4818;1326;4819;1818;4816.5;0.0
2;41000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41000;BERRIES;3847;488;3846;2744;3845;4233;3848;389;3849;2434;3850;3779;3847.5;0.0
2;41000;DIVING_GEAR;99114;25;99113;10;99111;30;99134;4;99139;31;99140;29;99124.0;0.0
2;41000;PEARLS;9998;229;9996;432;9995;10368;10002;281;10004;432;10005;10368;10000.0;0.0
2;41000;COCONUTS;7939;126;7938;398;7937;1101;7940;1156;7941;4412;7942;2191;7939.5;0.0
2;41000;PINA_COLADAS;14878;77;14877;273;14876;70;14880;51;14887;336;14888;638;14879.0;0.0
2;41100;DIVING_GEAR;99114;2;99113;10;99111;30;99134;4;99139;31;99140;29;99124.0;0.0
2;41100;PEARLS;9998;229;9996;432;9995;10390;10002;281;10004;432;10005;10390;10000.0;0.0
2;41100;COCONUTS;7939;126;7938;604;7937;1101;7940;1156;7941;4618;7942;2191;7939.5;0.0
2;41100;BERRIES;3847;538;3846;2744;3845;4233;3848;371;3849;2434;3850;3779;3847.5;0.0
2;41100;PINA_COLADAS;14878;181;14877;273;14876;70;14880;51;14881;104;14887;336;14879.0;0.0
2;41100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41100;BANANAS;4816;231;4815;1119;4814;1392;4817;961;4818;1326;4819;1818;4816.5;0.0
2;41200;BERRIES;3847;585;3846;2744;3845;4233;3848;353;3849;2434;3850;3779;3847.5;0.0
2;41200;DIVING_GEAR;99111;15;99110;51;99109;16;99134;4;99139;31;99140;29;99122.5;0.0
2;41200;PEARLS;9998;229;9996;433;9995;10411;10002;281;10004;433;10005;10411;10000.0;0.0
2;41200;COCONUTS;7939;126;7938;802;7937;1101;7940;1156;7941;4816;7942;2191;7939.5;0.0
2;41200;PINA_COLADAS;14879;76;14878;181;14877;273;14880;51;14881;104;14882;76;14879.5;0.0
2;41200;BANANAS;4816;231;4815;1119;4814;1414;4817;961;4818;1326;4819;1818;4816.5;0.0
2;41200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41300;PINA_COLADAS;14879;76;14878;181;14877;273;14881;61;14882;76;14884;24;14880.0;0.0
2;41300;BANANAS;4816;231;4815;1119;4814;1437;4817;960;4818;1326;4819;1826;4816.5;0.0
2;41300;DIVING_GEAR;99110;42;99109;16;99108;47;99134;4;99139;31;99140;29;99122.0;0.0
2;41300;PEARLS;9998;229;9996;433;9995;10434;10002;289;10004;433;10005;10434;10000.0;0.0
2;41300;COCONUTS;7939;301;7938;802;7937;1101;7940;1156;7941;4816;7942;2366;7939.5;0.0
2;41300;BERRIES;3847;633;3846;2744;3845;4233;3848;339;3849;2434;3850;3779;3847.5;0.0
2;41400;BANANAS;4816;231;4815;1127;4814;1469;4817;960;4818;1326;4819;1826;4816.5;0.0
2;41400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41400;DIVING_GEAR;99110;16;99109;16;99108;47;99134;4;99139;31;99140;29;99122.0;0.0
2;41400;PEARLS;9998;237;9996;435;9995;10464;10002;289;10004;435;10005;10464;10000.0;0.0
2;41400;COCONUTS;7939;301;7938;996;7937;1101;7940;1207;7941;4959;7942;2366;7939.5;0.0
2;41400;BERRIES;3847;633;3846;2744;3845;4233;3848;273;3849;2434;3850;3779;3847.5;0.0
2;41400;PINA_COLADAS;14879;161;14878;181;14877;273;14881;61;14882;161;14884;24;14880.0;0.0
2;41500;DIVING_GEAR;99109;7;99108;47;99107;122;99134;4;99139;31;99140;29;99121.5;0.0
2;41500;PEARLS;9998;237;9996;436;9995;10494;10002;295;10004;436;10005;10494;10000.0;0.0
2;41500;COCONUTS;7939;301;7938;996;7937;1281;7940;1387;7941;4959;7942;2366;7939.5;0.0
2;41500;BERRIES;3847;633;3846;2744;3845;4233;3848;212;3849;2434;3850;3779;3847.5;0.0
2;41500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41500;PINA_COLADAS;14880;71;14879;161;14878;181;14881;30;14882;161;14883;31;14880.5;0.0
2;41500;BANANAS;4816;231;4815;1128;4814;1499;4817;956;4818;1326;4819;1832;4816.5;0.0
2;41600;DIVING_GEAR;99108;31;99107;122;99106;56;99134;4;99139;31;99140;29;99121.0;0.0
2;41600;PEARLS;9998;237;9996;436;9995;10522;10002;295;10004;436;10005;10522;10000.0;0.0
2;41600;COCONUTS;7939;301;7938;996;7937;1467;7940;1573;7941;4959;7942;2366;7939.5;0.0
2;41600;BERRIES;3847;685;3846;2744;3845;4233;3848;198;3849;2434;3850;3779;3847.5;0.0
2;41600;PINA_COLADAS;14880;71;14879;161;14878;181;14882;116;14883;31;14884;95;14881.0;0.0
2;41600;BANANAS;4816;231;4815;1128;4814;1527;4817;955;4818;1326;4819;1832;4816.5;0.0
2;41600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;41700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;41700;PINA_COLADAS;14881;64;14880;71;14879;161;14882;50;14883;31;14884;122;14881.5;0.0
2;41700;BANANAS;4816;231;4815;1128;4814;1555;4817;955;4818;1326;4819;1832;4816.5;0.0
2;41700;DIVING_GEAR;99108;11;99107;122;99106;56;99134;4;99139;31;99140;29;99121.0;0.0
2;41700;PEARLS;9998;237;9996;437;9995;10549;10002;295;10004;437;10005;10549;10000.0;0.0
2;41700;COCONUTS;7939;301;7938;996;7937;1645;7940;1751;7941;4959;7942;2366;7939.5;0.0
2;41700;BERRIES;3847;685;3846;2744;3845;4233;3848;129;3849;2434;3850;3779;3847.5;0.0
2;41800;BANANAS;4816;231;4815;1128;4814;1560;4817;955;4818;1326;4819;1832;4816.5;0.0
2;41800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41800;DIVING_GEAR;99107;117;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;41800;PEARLS;9998;240;9996;439;9995;10575;10002;295;10004;439;10005;10575;10000.0;0.0
2;41800;COCONUTS;7939;301;7938;996;7937;1853;7940;1959;7941;4959;7942;2366;7939.5;0.0
2;41800;BERRIES;3847;685;3846;2744;3845;4233;3848;63;3849;2434;3850;3779;3847.5;0.0
2;41800;PINA_COLADAS;14882;40;14881;64;14880;71;14883;31;14884;122;14885;247;14882.5;0.0
2;41900;DIVING_GEAR;99107;100;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;41900;PEARLS;9998;240;9996;441;9995;10601;10002;295;10004;441;10005;10601;10000.0;0.0
2;41900;COCONUTS;7939;108;7938;996;7937;1969;7940;1959;7941;4959;7942;2366;7939.5;0.0
2;41900;BERRIES;3847;730;3846;2744;3845;4233;3848;51;3849;2434;3850;3779;3847.5;0.0
2;41900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;41900;PINA_COLADAS;14882;40;14881;64;14880;173;14883;133;14884;122;14885;247;14882.5;0.0
2;41900;BANANAS;4816;231;4815;1128;4814;1560;4817;955;4818;1326;4819;1832;4816.5;0.0
2;42000;DIVING_GEAR;99107;77;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;42000;PEARLS;9998;242;9996;441;9995;10630;10002;295;10004;441;10005;10630;10000.0;0.0
2;42000;COCONUTS;7939;108;7938;1148;7937;1969;7940;2008;7941;5062;7942;2366;7939.5;0.0
2;42000;BERRIES;3847;788;3846;2744;3845;4233;3848;38;3849;2434;3850;3779;3847.5;0.0
2;42000;PINA_COLADAS;14882;105;14881;64;14880;173;14883;97;14884;122;14885;283;14882.5;0.0
2;42000;BANANAS;4816;231;4815;1128;4814;1562;4817;955;4818;1326;4819;1832;4816.5;0.0
2;42000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;42100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42100;PINA_COLADAS;14883;1;14882;105;14881;64;14884;122;14885;283;14886;215;14883.5;0.0
2;42100;BANANAS;4816;231;4815;1128;4814;1562;4817;955;4818;1326;4819;1857;4816.5;0.0
2;42100;DIVING_GEAR;99107;54;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;42100;PEARLS;9998;242;9996;443;9995;10653;10002;295;10004;443;10005;10653;10000.0;0.0
2;42100;COCONUTS;7939;52;7938;1193;7937;2147;7940;2130;7941;5062;7942;2366;7939.5;0.0
2;42100;BERRIES;3848;7;3847;788;3846;2744;3849;2420;3850;3779;3851;4194;3848.5;0.0
2;42200;PEARLS;9998;248;9996;444;9995;10681;10002;295;10004;444;10005;10681;10000.0;0.0
2;42200;BANANAS;4816;230;4815;1128;4814;1568;4817;955;4818;1326;4819;1858;4816.5;0.0
2;42200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42200;DIVING_GEAR;99107;30;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;42200;COCONUTS;7939;52;7938;1253;7937;2295;7940;2338;7941;5062;7942;2366;7939.5;0.0
2;42200;BERRIES;3848;21;3847;831;3846;2744;3849;2420;3850;3779;3851;4194;3848.5;0.0
2;42200;PINA_COLADAS;14883;1;14882;105;14881;64;14884;32;14885;283;14886;215;14883.5;0.0
2;42300;COCONUTS;7939;52;7938;1332;7937;2411;7940;2533;7941;5062;7942;2366;7939.5;0.0
2;42300;DIVING_GEAR;99107;9;99106;56;99105;68;99134;4;99139;31;99140;29;99120.5;0.0
2;42300;BERRIES;3848;81;3847;831;3846;2744;3849;2408;3850;3779;3851;4194;3848.5;0.0
2;42300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42300;PINA_COLADAS;14883;1;14882;105;14881;64;14885;220;14886;215;14887;361;14884.0;0.0
2;42300;PEARLS;9998;247;9996;444;9995;10709;10002;295;10004;444;10005;10709;10000.0;0.0
2;42300;BANANAS;4816;230;4815;1128;4814;1568;4817;955;4818;1326;4819;1858;4816.5;0.0
2;42400;COCONUTS;7939;52;7938;1552;7937;2411;7940;2533;7941;5282;7942;2366;7939.5;0.0
2;42400;DIVING_GEAR;99106;46;99105;68;99104;39;99134;4;99139;31;99140;29;99120.0;0.0
2;42400;BERRIES;3848;137;3847;831;3846;2744;3849;2398;3850;3779;3851;4194;3848.5;0.0
2;42400;PINA_COLADAS;14883;1;14882;105;14881;64;14885;123;14886;215;14887;361;14884.0;0.0
2;42400;PEARLS;9998;244;9996;445;9995;10729;10002;295;10004;445;10005;10729;10000.0;0.0
2;42400;BANANAS;4816;230;4815;1128;4814;1573;4817;955;4818;1326;4819;1858;4816.5;0.0
2;42400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;42500;PINA_COLADAS;14883;1;14882;105;14881;64;14885;44;14886;215;14887;361;14884.0;0.0
2;42500;PEARLS;9998;246;9996;445;9995;10759;10002;295;10004;445;10005;10759;10000.0;0.0
2;42500;BANANAS;4816;230;4815;1130;4814;1603;4817;955;4818;1326;4819;1858;4816.5;0.0
2;42500;COCONUTS;7939;52;7938;1552;7937;2411;7940;2375;7941;5282;7942;2366;7939.5;0.0
2;42500;BERRIES;3848;188;3847;831;3846;2744;3849;2379;3850;3779;3851;4194;3848.5;0.0
2;42500;DIVING_GEAR;99106;18;99105;68;99104;39;99134;4;99139;31;99140;29;99120.0;0.0
2;42600;PEARLS;9998;246;9996;445;9995;10780;10002;295;10004;445;10005;10780;10000.0;0.0
2;42600;BANANAS;4816;229;4815;1130;4814;1624;4817;955;4818;1326;4819;1858;4816.5;0.0
2;42600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;42600;COCONUTS;7939;52;7938;1552;7937;2411;7940;2176;7941;5282;7942;2366;7939.5;0.0
2;42600;BERRIES;3848;241;3847;831;3846;2744;3849;2361;3850;3779;3851;4194;3848.5;0.0
2;42600;DIVING_GEAR;99105;60;99104;39;99103;77;99134;4;99139;31;99140;29;99119.5;0.0
2;42600;PINA_COLADAS;14883;1;14882;105;14881;64;14886;168;14887;361;14888;798;14884.5;0.0
2;42700;COCONUTS;7939;52;7938;1552;7937;2411;7940;1962;7941;5282;7942;2366;7939.5;0.0
2;42700;BERRIES;3848;295;3847;831;3846;2744;3849;2343;3850;3779;3851;4194;3848.5;0.0
2;42700;DIVING_GEAR;99105;33;99104;39;99103;77;99134;4;99139;31;99140;29;99119.5;0.0
2;42700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42700;PINA_COLADAS;14883;1;14882;105;14881;64;14886;68;14887;361;14888;798;14884.5;0.0
2;42700;PEARLS;9998;246;9996;445;9995;10808;10002;294;10004;445;10005;10808;10000.0;0.0
2;42700;BANANAS;4816;229;4815;1130;4814;1652;4817;954;4818;1326;4819;1858;4816.5;0.0
2;42800;COCONUTS;7939;52;7938;1552;7937;2411;7940;1744;7941;5356;7942;2366;7939.5;0.0
2;42800;BERRIES;3848;373;3847;831;3846;2744;3849;2343;3850;3779;3851;4194;3848.5;0.0
2;42800;DIVING_GEAR;99105;7;99104;39;99103;77;99134;4;99139;31;99140;29;99119.5;0.0
2;42800;PINA_COLADAS;14885;94;14883;1;14882;105;14886;68;14887;361;14888;892;14885.5;0.0
2;42800;PEARLS;9998;245;9996;445;9995;10838;10002;296;10004;445;10005;10838;10000.0;0.0
2;42800;BANANAS;4816;229;4815;1130;4814;1682;4817;954;4818;1326;4819;1860;4816.5;0.0
2;42800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;42900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;42900;PINA_COLADAS;14885;124;14884;59;14883;1;14886;68;14887;391;14888;951;14885.5;0.0
2;42900;BANANAS;4816;229;4815;1130;4814;1683;4817;954;4818;1326;4819;1860;4816.5;0.0
2;42900;PEARLS;9998;245;9996;446;9995;10861;10002;296;10004;446;10005;10861;10000.0;0.0
2;42900;COCONUTS;7939;182;7938;1552;7937;2411;7940;1695;7941;5356;7942;2545;7939.5;0.0
2;42900;BERRIES;3848;429;3847;831;3846;2744;3849;2325;3850;3779;3851;4194;3848.5;0.0
2;42900;DIVING_GEAR;99104;21;99103;77;99102;37;99134;4;99139;31;99140;29;99119.0;0.0
2;43000;BANANAS;4816;229;4815;1130;4814;1684;4817;954;4818;1326;4819;1860;4816.5;0.0
2;43000;PEARLS;9998;245;9996;447;9995;10883;10002;296;10004;447;10005;10883;10000.0;0.0
2;43000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43000;COCONUTS;7939;351;7938;1552;7937;2411;7940;1695;7941;5356;7942;2714;7939.5;0.0
2;43000;BERRIES;3848;473;3847;831;3846;2744;3849;2314;3850;3779;3851;4194;3848.5;0.0
2;43000;DIVING_GEAR;99104;5;99103;77;99102;37;99134;4;99139;31;99140;29;99119.0;0.0
2;43000;PINA_COLADAS;14885;124;14884;59;14883;85;14886;152;14887;391;14888;951;14885.5;0.0
2;43100;COCONUTS;7939;351;7938;1709;7937;2411;7940;1695;7941;5513;7942;2714;7939.5;0.0
2;43100;BERRIES;3848;533;3847;831;3846;2744;3849;2302;3850;3779;3851;4194;3848.5;0.0
2;43100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43100;PINA_COLADAS;14885;32;14884;59;14883;85;14886;152;14887;391;14888;951;14885.5;0.0
2;43100;BANANAS;4816;229;4815;1130;4814;1684;4817;954;4818;1326;4819;1860;4816.5;0.0
2;43100;DIVING_GEAR;99103;64;99102;37;99101;48;99134;4;99139;31;99140;29;99118.5;0.0
2;43100;PEARLS;9998;245;9996;449;9995;10906;10002;296;10004;449;10005;10906;10000.0;0.0
2;43200;COCONUTS;7939;47;7938;1709;7937;2491;7940;1695;7941;5513;7942;2714;7939.5;0.0
2;43200;BERRIES;3848;575;3847;831;3846;2744;3849;2292;3850;3779;3851;4194;3848.5;0.0
2;43200;PINA_COLADAS;14884;13;14883;85;14882;105;14886;152;14887;391;14888;951;14885.0;0.0
2;43200;BANANAS;4816;229;4815;1130;4814;1684;4817;954;4818;1326;4819;1860;4816.5;0.0
2;43200;DIVING_GEAR;99103;45;99102;37;99101;48;99134;4;99139;31;99140;29;99118.5;0.0
2;43200;PEARLS;9998;245;9996;450;9995;10931;10002;296;10004;450;10005;10931;10000.0;0.0
2;43200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43300;PINA_COLADAS;14883;24;14882;105;14881;156;14886;152;14887;391;14888;951;14884.5;0.0
2;43300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43300;BANANAS;4816;229;4815;1130;4814;1685;4817;954;4818;1326;4819;1860;4816.5;0.0
2;43300;DIVING_GEAR;99103;22;99102;37;99101;48;99134;4;99139;31;99140;29;99118.5;0.0
2;43300;PEARLS;9998;245;9996;451;9995;10959;10002;296;10004;451;10005;10959;10000.0;0.0
2;43300;COCONUTS;7938;1592;7937;2491;7936;479;7940;1695;7941;5513;7942;2714;7939.0;0.0
2;43300;BERRIES;3848;575;3847;831;3846;2744;3849;2227;3850;3779;3851;4194;3848.5;0.0
2;43400;BANANAS;4816;229;4815;1130;4814;1709;4817;948;4818;1326;4819;1860;4816.5;0.0
2;43400;DIVING_GEAR;99102;33;99101;48;99100;43;99134;4;99139;31;99140;29;99118.0;0.0
2;43400;PEARLS;9998;245;9996;453;9995;10981;10002;296;10004;453;10005;10981;10000.0;0.0
2;43400;COCONUTS;7938;1415;7937;2491;7936;479;7940;1695;7941;5513;7942;2714;7939.0;0.0
2;43400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43400;BERRIES;3848;575;3847;831;3846;2744;3849;2169;3850;3779;3851;4194;3848.5;0.0
2;43400;PINA_COLADAS;14882;57;14881;156;14880;173;14886;152;14887;391;14888;951;14884.0;0.0
2;43500;BERRIES;3848;575;3847;831;3846;2744;3849;2098;3850;3779;3851;4194;3848.5;0.0
2;43500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43500;PINA_COLADAS;14881;126;14880;173;14879;161;14886;152;14887;391;14888;951;14883.5;0.0
2;43500;BANANAS;4816;229;4815;1130;4814;1733;4817;948;4818;1326;4819;1860;4816.5;0.0
2;43500;DIVING_GEAR;99102;13;99101;48;99100;43;99134;4;99139;31;99140;29;99118.0;0.0
2;43500;PEARLS;9998;245;9996;453;9995;11005;10002;296;10004;453;10005;11005;10000.0;0.0
2;43500;COCONUTS;7938;1152;7937;2491;7936;479;7940;1695;7941;5513;7942;2714;7939.0;0.0
2;43600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;43600;PINA_COLADAS;14881;23;14880;173;14879;161;14886;152;14887;391;14888;951;14883.5;0.0
2;43600;BERRIES;3848;635;3847;831;3846;2744;3849;2081;3850;3779;3851;4194;3848.5;0.0
2;43600;BANANAS;4816;229;4815;1130;4814;1761;4817;948;4818;1326;4819;1860;4816.5;0.0
2;43600;DIVING_GEAR;99101;38;99100;43;99099;6;99134;4;99139;31;99140;29;99117.5;0.0
2;43600;PEARLS;9998;245;9996;453;9995;11033;10002;296;10004;453;10005;11033;10000.0;0.0
2;43600;COCONUTS;7938;866;7937;2491;7936;479;7940;1695;7941;5513;7942;2714;7939.0;0.0
2;43700;PINA_COLADAS;14880;98;14879;161;14878;259;14886;152;14887;391;14888;951;14883.0;0.0
2;43700;BANANAS;4816;229;4815;1152;4814;1761;4817;948;4818;1326;4819;1860;4816.5;0.0
